,type,locale,url,title,description,lastModified,slug,boxArt,gallery,platform,releaseDateMask,characters,categories,esrb,esrbDescriptors,virtualConsole,generalFilters,filterShops,filterPlayers,publishers,developers,players,featured,freeToStart,availability,objectID,_highlightResult,nsuid,msrp,priceRange,salePrice,id,hasPT
689,game,en_US,/games/detail/pico-park-switch,PICO PARK,"&nbsp;The rule is quite simple: &quot;Get all the keys and get to the goal and clear&quot;, but all 48 levels have special gimmicks designed specifically for multiplayer. At most levels, different gimmicks will appear as you move forward, and you will need to consult with your peers and think about new ways to cooperate.&nbsp;
&nbsp;
[Flexible Level]
&nbsp;Each level of PICO PARK can be cleared when players get the key,unlock the door and all players reach it.But, every level requires cooperation to complete..
&nbsp;
[Battle Mode]
&nbsp;Co-op play is the main work of this game, but let's compete with friends in BATTLE MODE once co-op play is completed.
&nbsp;
[Endless Mode]
&nbsp;Even if you complete all 48 stages, you can play ENDLESS mode to aim at high score by collaborating with friends. By collaborating with friends, your score will grow faster.",1569957018124,pico-park-switch,/content/dam/noa/en_US/games/switch/p/pico-park-switch/Switch_PICOPARK_box_eShop.png,/content/dam/noa/en_US/games/switch/p/pico-park-switch/screenshot-gallery/Switch_PICOPARK_01.jpg,Nintendo Switch,2019-06-08T00:00:00.000-07:00,[],"['Action', 'Puzzle']",Everyone,[],na,[],[],"['4+', '3+', '2+', '1+']",['TECOPARK'],['TECOPARK'],up to 8 players,False,False,['Available now'],2423b32e-27c6-311f-b36b-3d5e01d8e4fa,"{'title': {'value': 'PICO PARK', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019266', 'matchLevel': 'none', 'matchedWords': []}}",70010000019266,4.99,$0 - $4.99,,,
690,game,en_US,/games/detail/neon-junctions-switch,Neon Junctions,"Neon Junctions is a First Person Puzzle-Platformer imbued with atmosphere of synthwave and 80s.&nbsp;
Plunge into cyberspace and try to overcome 34 levels capable to challenge not only your savvy but also dexterity. Capture and move conductive cubes, close electrical circuits and restore power of the interactive objects around you to get to the teleportation plant which is able to take you to the next level of the game!

Features:&nbsp;

&nbsp;* 34 levels
&nbsp;* Increasing puzzle difficulty
&nbsp;* 3D levels
&nbsp;* Synth-filled 80s-inspired vaporware soundtrack",1569957018124,neon-junctions-switch,/content/dam/noa/en_US/games/switch/n/neon-junctions-switch/Switch_NeonJunctions_box_eShop.png,l3b3J3aDE60_pVIWZq_jkyK-5R0yZpmX,Nintendo Switch,2019-06-07T00:00:00.000-07:00,[],"['Adventure', 'Arcade', 'First-Person', 'Puzzle']",Everyone,[],na,[],[],[],['Ratalaika Games'],['9 Eyes Game Studio'],1 player,False,False,['Available now'],e7881ef3-b96a-389b-825e-706678c9234d,"{'title': {'value': 'Neon Junctions', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019882', 'matchLevel': 'none', 'matchedWords': []}}",70010000019882,4.99,$0 - $4.99,,,
691,game,en_US,/games/detail/submerged-switch,Submerged,"Submerged is a third-person combat-free game in which you explore a mysterious flooded city and discover the beauty of desolation in vast outdoor environments. You take on the role of Miku, a young girl who has brought her wounded brother to the city in their small fishing boat. Navigate the flooded city streets by boat, scale the drowned buildings, and use your telescope to scour the city for the supplies needed to save your dying sibling. As you explore the city at your own pace, you encounter the habitat that flourishes in this colorful place and discover hidden objects that piece together the story of a broken world and a broken family.
Game Features

- Vast outdoor environments with a rich, colorful and vibrant habitat present the player with a beautiful place to linger during the day or night, and encounter the mysterious remnants that watch you from the rooftops.

- A serene and relaxing game experience; take your time to enjoy the sunrise and beautiful vistas, listen to the sound of the ocean, or observe the playfulness of the creatures that inhabit this place. There is only one pace in this game and that’s your own.

- Discover the hidden objects that piece together the story of redemption, sacrifice and determination, and learn more about how the city came to be this way.

- Cruise through the city streets in your small powered fishing boat, using your telescope to identify which of the various buildings contain supplies and mark them on your map.

- Discover the best path to the objects you spotted from afar. Dock your boat at tall buildings and landmarks and climb the vines, ladders, ledges and pipes as increasingly difficult navigation puzzles.

- Developed by an independent studio based in Australia, consisting of AAA veterans who have previously worked on the BioShock series, with music from BAFTA award winning composer Jeff van Dyck.",1569957018124,submerged-switch,/content/dam/noa/en_US/games/switch/s/submerged-switch/Switch_Submerged_box_eShop.png,/content/dam/noa/en_US/games/switch/s/submerged-switch/screenshot-gallery/Switch_Submerged_01.jpg,Nintendo Switch,2019-06-07T00:00:00.000-07:00,[],"['Adventure', 'Puzzle']",Everyone 10+,['Violent References'],na,[],[],[],['Uppercut Games'],['Uppercut Games'],1 player,False,False,['Available now'],e69548ce-5076-3306-9cd1-9b5e4acba02b,"{'title': {'value': 'Submerged', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000018522', 'matchLevel': 'none', 'matchedWords': []}}",70010000018522,9.99,$5 - $9.99,,,
692,game,en_US,/games/detail/warlocks-2-god-slayers-switch,Warlocks 2: God Slayers,"In God Slayers you take on the role of one of the members of The Order of Warlocks. This time around you’ll have to face a much bigger threat, than in the original game. By slashing hordes of shadow monsters in the past, Warlocks have angered the Gods, who now turned against them. In result, you can now either give up, ask for mercy and then quietly die, as “mercy” is not a word easily found in Dark Gods’ vocabulary.&nbsp; Or you could release all your godlike powers instead and make the Gods pay for their betrayal.
Be sure though, that they’re not willing to go without a fight and they’ll throw at you all kinds of seemingly hilarious pixel art opponents. Don't be fooled by their funny looks however as rest assured, they’ll use any means necessary including their special skill sets to take you down. With the aid of giant bosses they will bring your skills to the test. Slay or get slain. There’s no other way.

In Warlocks 2: God Slayers you’ll find:

● Hilarious pixel art with hand-drawn animations;
● Dynamic hack'n’slash experience in solo and local co-op;
● More than 40 types of challenging enemies that work together to take you down, using their unique skill sets;
● Extensive maps with tons of randomly generated loot to be picked up;
● 5 different types of Warlocks to pick up from, each with their own abilities to unlock throughout the game;
● 8-10 hours of gameplay to complete the adventure with one Warlock
● Varied powerful and enormous bosses only waiting to get slain.",1569957018124,warlocks-2-god-slayers-switch,/content/dam/noa/en_US/games/switch/w/warlocks-2-god-slayers-switch/Switch_Warlocks2_box_eShop.png,cyc3l4aDE6iJmFm18KW_vnBXh8Yz66Ox,Nintendo Switch,2019-06-07T00:00:00.000-07:00,[],"['Action', 'Adventure', 'Multiplayer', 'Role-Playing']",Teen,"['Blood', 'Violence', 'Drug Reference', 'Use of Alcohol and Tobacco']",na,[],['On Nintendo.com'],"['3+', '2+', '1+']",['QubicGames'],"['Fat Dog Games', 'Frozen District']",up to 4 players,False,False,['Available now'],df907989-d632-3f83-9852-75c2117f9088,"{'title': {'value': 'Warlocks 2: God Slayers', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000020093', 'matchLevel': 'none', 'matchedWords': []}}",70010000020093,17.99,$10 - $19.99,,,
693,game,en_US,/games/detail/refunct-switch,Refunct,"• Platforming: Wall-jumps, slides, pipes, lifts, springboards&nbsp;
• Beautiful: Emotional soundtrack and vibrant visuals&nbsp;
• Peaceful: Non-violent, open world without death&nbsp;
• Playful: Learn to play without tutorials&nbsp;
• Relaxing: Play at your own pace without pressure&nbsp;
• Dynamic: Changing world and music-synced day/night cycle&nbsp;
• Seamless: Half an hour of uninterrupted quality playtime&nbsp;
• For everyone: Enjoyable by a wide variety of player skill",1569957018124,refunct-switch,/content/dam/noa/en_US/games/switch/r/refunct-switch/Switch_Refunct_box_eShop.png,Y0MXB0aDE6yB3ZR4gPuttgQJhzTvFdl8,Nintendo Switch,2019-06-07T00:00:00.000-07:00,[],"['Adventure', 'Platformer']",Everyone,[],na,[],[],[],['Dominique Grieshofer'],['Dominique Grieshofer'],1 player,False,False,['Available now'],5749e18d-7a6c-365d-9f2a-2cf9615d8197,"{'title': {'value': 'Refunct', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000017080', 'matchLevel': 'none', 'matchedWords': []}}",70010000017080,2.99,$0 - $4.99,,,
694,game,en_US,/games/detail/summer-sports-games-switch,Summer Sports Games,"Be a champion!
Prove your athletic skills and challenge your friends in twelve exciting disciplines!

Master the athletic competition with intuitive and realistic movements. Who will finish on the podium?

Choose your avatar and beat the AI in five exciting tournaments of increasing difficulty. In local multiplayer mode, up to four people can play against each other. Depending on the discipline is played either one after the other or simultaneously on a split screen. In addition, players can choose their own discipline selection and multiplayer mode assemble order.

The perfect game for fun parties and entertaining family evenings!

12 action-packed sports:

- Javelin Throw

- Hammer Throw
- Shot Put
- Archery
- 100m Run
- 400m Hurdles
- 800m Run
- Relay
- Long Jump
- High Jump
- Pole Vault
- Weightlifting",1569957018124,summer-sports-games-switch,/content/dam/noa/en_US/games/switch/s/summer-sports-games-switch/Switch_SummerSportsGames_box_eShop.png,JpZ2Z5aDE6JjxGJP1RaVAvNww0UJvgg3,Nintendo Switch,2019-06-06T00:00:00.000-07:00,[],"['Arcade', 'Multiplayer', 'Simulation', 'Sports']",Everyone,[],na,[],[],"['3+', '2+', '1+']",['Joindots'],,up to 4 players,False,False,['Available now'],f8c161fd-fd48-308b-afc1-5c1b54faf2e0,"{'title': {'value': 'Summer Sports Games', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000018708', 'matchLevel': 'none', 'matchedWords': []}}",70010000018708,24.99,$20 - $39.99,,,
695,game,en_US,/games/detail/she-and-the-light-bearer-switch,She and the Light Bearer,"Follow the Journey of the Little Firefly to seek The Mother deep inside the heart of the unknown forest! Though, this journey won't be easy for such a bug. The Little Firefly has to earn the forest trust and prove their worth by solving riddles, challenges, and puzzles.
Deeper into the forest, Our Little Firefly will learn the sacrifice of the forest, the horror of the Devourers, and the secret to awaken Mother.&nbsp;
She and the Light Bearer is a blend of a music album and point and click adventure that borrows its aesthetics from storybook and fairytale. The game emphasized on art, poem, dialogue, and music to deliver the experience.&nbsp;

She and the Light Bearer is brought to you by Mojiken Studio, Toge Productions, and Pathetic Experience.

- Fairy tale with interesting characters to interact with

- Fully hand drawn and animated visuals
- Instrumental acoustic soundtrack that brings you to the heart of the forest",1569957018124,she-and-the-light-bearer-switch,/content/dam/noa/en_US/games/switch/s/she-and-the-light-bearer-switch/Switch_SheandtheLightBearer_box_eShop.png,9rN2V5aDE61UstXvnJ6r_GWRTDujnTLC,Nintendo Switch,2019-06-06T00:00:00.000-07:00,[],['Adventure'],Everyone,[],na,[],['On Nintendo.com'],[],['Toge Productions'],['Mojiken Studio'],1 player,False,False,['Available now'],f7e33243-b10d-3c9b-bff6-40ff658174cb,"{'title': {'value': 'She and the Light Bearer', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000014583', 'matchLevel': 'none', 'matchedWords': []}}",70010000014583,9.99,$5 - $9.99,,,
696,game,en_US,/games/detail/bullet-battle-evolution-switch,Bullet Battle: Evolution,"Team up with friends (or even your enemies!), strategize and defeat your foes in this top-tier multiplayer TPS. With graphics this good, you'd swear you were really there.
The scent of gunpowder is in the air! With two weapons and a handful of grenades by your side, this shooter is sure to put your skills to the ultimate test. A single pixel can make the difference between victory and defeat.

&nbsp;
Play with anyone, anywhere, at any time in these exciting game modes!
&nbsp;-Fight for all you're worth and SURVIVE until the very end
&nbsp;-Form a team of 4 and CAPTURE as much territory as you can
&nbsp;-Take part in thrilling 4v4 DEATHMATCHES
&nbsp;
Enjoy everything you've come to expect of multiplayer FPS/TPS games, and more!
&nbsp;-Battle in stunningly beautiful environments
&nbsp;-Use close-quarter combat techniques in exhilarating encounters with enemies
&nbsp;-Heal allies as a medic
&nbsp;-Defeat enemies to rise in rank
&nbsp;-Revel in the joy of unlocking new equipment and techniques
&nbsp;
From amazing graphics to an array of deadly combat techniques and weapons, this gorgeous team-based TPS is sure to tickle the fancy of any military shooter fan! So get your friends together and experience the thrill of the battlefield for yourself!",1569957018124,bullet-battle-evolution-switch,/content/dam/noa/en_US/games/switch/b/bullet-battle-evolution-switch/Switch_BulletBattleEvolution_box_eShop.png,YwNHJ3aDE6BDU_cQw7WeXKKAUsvfmUw5,Nintendo Switch,2019-06-06T00:00:00.000-07:00,[],"['Action', 'First-Person', 'Multiplayer']",Teen,"['Blood', 'Violence']",na,['Online Play via Nintendo Switch Online'],[],"['4+', '3+', '2+', '1+']",['TROOOZE'],,up to 8 players,False,False,['Available now'],f4b4f100-7f53-3bd3-a4a9-ba4c098661ab,"{'title': {'value': 'Bullet Battle: Evolution', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019168', 'matchLevel': 'none', 'matchedWords': []}}",70010000019168,14.99,$10 - $19.99,,,
697,game,en_US,/games/detail/word-wheel-by-powgi-switch,Word Wheel by POWGI,"The classic word wheel puzzle goes digital! Find as many words as you can from the letters shown, always using the middle letter!
There are 100 puzzles to solve and 100 groan-worthy jokes to reveal!
Up to four can play! Connect extra controllers to solve the puzzle as a team, or see who can find the most words.",1569957018124,word-wheel-by-powgi-switch,/content/dam/noa/en_US/games/switch/w/word-wheel-by-powgi-switch/Switch_WordWheelByPOWGI_box_eShop.png,/content/dam/noa/en_US/games/switch/w/word-wheel-by-powgi-switch/screenshot-gallery/Switch_WordWheelByPOWGI_01.jpg,Nintendo Switch,2019-06-06T00:00:00.000-07:00,[],"['Education', 'Multiplayer', 'Puzzle']",Everyone,[],na,['Demo available'],"['At retail', 'On Nintendo.com']","['3+', '2+', '1+']",['Lightwood Games'],['Lightwood Games'],up to 4 players,False,False,['Available now'],f2bd5241-c12f-3b4a-9964-022313f6ba91,"{'title': {'value': 'Word Wheel by POWGI', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019810', 'matchLevel': 'none', 'matchedWords': []}}",70010000019810,7.99,$5 - $9.99,,,
698,game,en_US,/games/detail/super-skelemania-switch,Super Skelemania,"Dive into Super Skelemania, a single-sitting metroidvania about an acrobatic skeleton. Jump over a pit of thorns, roll your skull like a bowling ball, or headbutt a spider like any good skeleton would!&nbsp;",1569957018124,super-skelemania-switch,/content/dam/noa/en_US/games/switch/s/super-skelemania-switch/Switch_SuperSkelemania_box_eShop.png,g5ZXN3aDE6LupCykZRuhyjg5l1dc9YL7,Nintendo Switch,2019-06-06T00:00:00.000-07:00,[],['Platformer'],Everyone,['Mild Fantasy Violence'],na,['Deals'],[],[],['Hidden Trap'],,1 player,False,False,['Available now'],dddcbe35-d135-32f3-9c29-95ac2df4325b,"{'title': {'value': 'Super Skelemania', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000017063', 'matchLevel': 'none', 'matchedWords': []}, 'salePrice': {'value': '3.49', 'matchLevel': 'none', 'matchedWords': []}}",70010000017063,4.99,$0 - $4.99,3.49,,
